spokenIn	Sabaean_language	Oman
spokenIn	Sabaean_language	Saudi_Arabia
spokenIn	Sabaean_language	Yemen
spokenIn	Saintongeais_dialect	France
spokenIn	Saraiki_dialect	Afghanistan
spokenIn	Saraiki_dialect	India
spokenIn	Saraiki_dialect	Pakistan
spokenIn	Serbo_Croatian	Bosnia_and_Herzegovina
spokenIn	Serbo_Croatian	Croatia
spokenIn	Serbo_Croatian	Montenegro
spokenIn	Serbo_Croatian	Serbia
spokenIn	Shenwa_language	Algeria
spokenIn	Shipibo_language	Peru
spokenIn	Slovak_language	Canada
spokenIn	Slovak_language	Czech_Republic
spokenIn	Slovak_language	Hungary
spokenIn	Slovak_language	Serbia
spokenIn	Slovak_language	Slovakia
spokenIn	Slovak_language	United_States
spokenIn	Soqotri_language	Yemen
spokenIn	Sundanese_language	Indonesia
spokenIn	Swedish_language	Finland
spokenIn	Swedish_language	Sweden
spokenIn	Swedish_language	United_States
spokenIn	Swiss_French	France
spokenIn	Swiss_French	Italy
spokenIn	Swiss_French	Switzerland
spokenIn	Tagalog_language	Philippines
spokenIn	Tai_Bueng	Thailand
spokenIn	Takuu_language	Papua_New_Guinea
spokenIn	Tatar_language	Russia
spokenIn	Thai_language	Cambodia
spokenIn	Thai_language	Laos
spokenIn	Thai_language	Malaysia
spokenIn	Thai_language	Thailand
spokenIn	Tigre_language	Eritrea
spokenIn	Tigre_language	Sudan
spokenIn	Torlakian_dialect	Bulgaria
spokenIn	Torlakian_dialect	Romania
spokenIn	Torlakian_dialect	Serbia
spokenIn	Tunisian_Arabic	Tunisia
spokenIn	Tuscarora_language	Canada
spokenIn	Tuscarora_language	United_States
spokenIn	Ubykh_language	Turkey
spokenIn	Uzbek_language	Afghanistan
spokenIn	Uzbek_language	China
spokenIn	Uzbek_language	Kazakhstan
spokenIn	Uzbek_language	Kyrgyzstan
spokenIn	Uzbek_language	Russia
spokenIn	Uzbek_language	Tajikistan
spokenIn	Uzbek_language	Turkmenistan
spokenIn	Uzbek_language	Uzbekistan
spokenIn	Valencian	Spain
spokenIn	Venetic_language	Italy
spokenIn	Walloon_language	Belgium
spokenIn	Walloon_language	France
spokenIn	Walloon_language	United_States
spokenIn	Western_Lombard_dialect	Italy
spokenIn	Western_Lombard_dialect	Switzerland
spokenIn	Yemeni_Arabic	Yemen
spokenIn	Yiddish	Argentina
spokenIn	Yiddish	Australia
spokenIn	Yiddish	Belarus
spokenIn	Yiddish	Belgium
spokenIn	Yiddish	Brazil
spokenIn	Yiddish	Canada
spokenIn	Yiddish	France
spokenIn	Yiddish	Germany
spokenIn	Yiddish	Hungary
spokenIn	Yiddish	Israel
spokenIn	Yiddish	Lithuania
spokenIn	Yiddish	Mexico
spokenIn	Yiddish	Moldova
spokenIn	Yiddish	Poland
spokenIn	Yiddish	Russia
spokenIn	Yiddish	Ukraine
spokenIn	Yiddish	United_Kingdom
spokenIn	Yiddish	United_States
spokenIn	Yoruba_language	Benin
spokenIn	Yoruba_language	Niger
spokenIn	Yoruba_language	Nigeria
spokenIn	Yoruba_language	Togo
